,movieId,rating
14641494,1,5.0
14643468,1,5.0
14645050,2,5.0
14646401,2,5.0
14646504,1,4.5
14646774,1,4.5
14647766,1,4.5
14647897,1,5.0
14648595,1,5.0
14649011,1,4.5
14650588,1,5.0
14650589,3,5.0
14651276,1,4.5
14651484,2,4.5
14652163,1,5.0
14654647,1,4.5
14660939,1,4.5
14661045,1,4.5
14662533,1,5.0
14667276,3,5.0
14667783,1,5.0
14669521,2,5.0
14669627,1,5.0
14669709,1,5.0
14670387,1,4.5
14671033,1,5.0
14671073,1,5.0
14671749,1,5.0
14673983,3,5.0
14674629,1,4.5
14676868,2,5.0
14677024,2,5.0
14677025,3,5.0
14678059,1,5.0
14678626,1,5.0
14679617,1,5.0
14680276,2,5.0
14681457,3,5.0
14681547,1,4.5
14681780,1,5.0
14682367,2,4.5
14683325,3,5.0
14684999,1,5.0
14686168,1,5.0
14686454,1,5.0
14686975,1,4.5
14687737,1,5.0
14689255,1,5.0
14689450,1,4.5
14691247,1,4.5
14691739,1,5.0
14692642,1,5.0
14695492,1,4.5
14695683,1,5.0
14697253,1,5.0
14697729,1,5.0
14701201,1,4.5
14702106,1,4.5
14703794,1,4.5
14704037,1,5.0
14705406,1,4.5
14707452,1,4.5
14707957,1,5.0
14708060,1,5.0
14709539,1,5.0
14709922,1,4.5
14711287,1,4.5
14711637,1,5.0
14711910,1,5.0
14712233,1,5.0
14712412,1,4.5
14714689,1,5.0
14715354,1,5.0
14715586,1,5.0
14718538,2,4.5
14721250,1,4.5
14723788,1,5.0
14724536,2,5.0
14724635,1,5.0
14725052,1,5.0
14725253,1,5.0
14727696,1,5.0
14727949,1,4.5
14729818,1,4.5
14730585,1,5.0
14733340,1,4.5
14735638,1,5.0
14735687,1,5.0
14737008,2,5.0
14737848,1,5.0
14739958,1,5.0
14740155,1,5.0
14741959,1,5.0
14745437,3,5.0
14747466,1,4.5
14747552,1,5.0
14747553,2,5.0
14749219,3,5.0
14749552,1,5.0
14749997,1,5.0
14750748,1,5.0
14751498,1,4.5
14752937,1,5.0
14753119,3,5.0
14753201,1,5.0
14753601,1,4.5
14754484,1,5.0
14754653,1,5.0
14757731,2,5.0
14757988,1,4.5
14758497,1,5.0
14758591,1,5.0
14758696,1,5.0
14758921,1,5.0
14760053,1,5.0
14760319,1,5.0
14760468,1,5.0
14761498,2,5.0
14763430,1,5.0
14765461,1,5.0
14765671,2,4.5
14767636,1,4.5
14768050,3,5.0
14771100,1,4.5
14772842,1,5.0
14777044,3,5.0
14777064,1,4.5
14777065,2,4.5
14778781,1,5.0
14778840,1,4.5
14780059,1,4.5
14780224,1,5.0
14781804,1,5.0
14783034,1,5.0
14783354,2,4.5
14783962,1,4.5
14788417,1,4.5
14789302,1,4.5
14789790,1,5.0
14790712,1,5.0
14791364,1,5.0
14791602,1,5.0
14791634,1,5.0
14791769,1,5.0
14791888,1,5.0
14792518,1,5.0
14793215,1,5.0
14793498,1,5.0
14795157,1,5.0
14795696,1,5.0
14796562,1,5.0
14796853,2,5.0
14797175,1,5.0
14798466,1,5.0
14799069,3,5.0
14799435,1,4.5
14800942,1,5.0
14801306,1,5.0
14802658,1,4.5
14804807,2,5.0
14804863,1,5.0
14805132,1,5.0
14806139,1,5.0
14807111,1,5.0
14807201,1,5.0
14807202,2,5.0
14809364,1,4.5
14809908,1,5.0
14811649,3,5.0
14813433,1,4.5
14816777,1,5.0
14820771,1,4.5
14823585,2,5.0
14826478,1,5.0
14827339,1,5.0
14827924,1,5.0
14828854,1,4.5
14831544,1,5.0
14832085,1,5.0
14832573,1,5.0
14833260,1,5.0
14837399,2,4.5
14837550,1,5.0
14837748,1,5.0
14837961,1,5.0
14837962,2,5.0
14838620,1,5.0
14838849,1,5.0
14838966,1,5.0
14838998,1,5.0
14839586,1,5.0
14842173,1,5.0
14844428,1,5.0
14846751,1,5.0
14848027,1,4.5
14848620,1,5.0
14850222,1,4.5
14852217,2,5.0
14854839,1,5.0
14856451,2,5.0
14856688,1,5.0
14856689,2,5.0
14859764,1,4.5
14859990,1,5.0
14860321,1,5.0
14863734,3,5.0
14864541,1,5.0
14865269,1,5.0
14868581,3,5.0
14869457,1,4.5
14869656,1,5.0
14870036,2,5.0
14874256,1,5.0
14874617,1,4.5
14876008,1,4.5
14877641,1,4.5
14879681,1,5.0
14879777,3,5.0
14879894,1,5.0
14882500,1,4.5
14882954,3,5.0
14883261,1,5.0
14885472,1,5.0
14886054,1,5.0
14890322,1,5.0
14890920,1,5.0
14890921,3,5.0
14892169,1,4.5
14892414,1,5.0
14892948,1,5.0
14892949,3,5.0
14893045,1,5.0
14894876,1,5.0
14896914,2,4.5
14900402,1,5.0
14900403,3,5.0
14901972,1,5.0
14903884,1,5.0
14903885,2,5.0
14904705,1,5.0
14906069,1,5.0
14906360,1,5.0
14906794,1,5.0
14906840,1,5.0
14908090,1,4.5
14909203,1,5.0
14913952,1,5.0
14916327,1,5.0
14919498,1,5.0
14920111,1,4.5
14920964,1,5.0
14921153,1,5.0
14921448,1,4.5
14922487,1,5.0
14924591,1,5.0
14925813,1,4.5
14929811,1,4.5
14930358,1,4.5
14931150,1,5.0
14932216,1,5.0
14932217,2,5.0
14937779,1,5.0
14938028,1,5.0
14939493,1,5.0
14940825,1,5.0
14940946,1,5.0
14943186,1,5.0
14943320,1,5.0
14944102,1,5.0
14948099,1,5.0
14949250,1,5.0
14949359,1,5.0
14951039,1,5.0
14952481,1,4.5
14953314,1,5.0
14955154,1,4.5
14955468,1,4.5
14955562,1,4.5
14956096,1,5.0
14958413,1,5.0
14959992,1,5.0
14960793,1,5.0
14961220,1,5.0
14961586,1,4.5
14961975,1,5.0
14963219,1,5.0
14963767,1,5.0
14965137,1,5.0
14969864,1,5.0
14971667,1,4.5
14971826,1,5.0
14971945,1,4.5
14972577,1,4.5
14973824,1,5.0
14974920,1,4.5
14976226,1,5.0
14978374,2,5.0
14978695,1,5.0
14979259,1,5.0
14980057,1,5.0
14980667,1,5.0
14984226,1,5.0
14984545,1,5.0
14985515,1,5.0
14986925,1,4.5
14991726,1,5.0
14991727,2,5.0
14992197,1,5.0
14993946,1,5.0
14994570,1,4.5
14994794,1,5.0
14999283,1,5.0
14999577,1,4.5
15004234,1,5.0
15004693,1,4.5
15005964,1,4.5
15006649,1,5.0
15007107,1,5.0
15007282,1,5.0
15008160,1,5.0
15009233,1,5.0
15009583,1,5.0
15009703,1,4.5
15009934,1,5.0
15011159,1,4.5
15012696,1,5.0
15014963,1,5.0
15015063,1,5.0
15016273,1,5.0
15016987,1,4.5
15017214,1,5.0
15017301,1,5.0
15018250,1,5.0
15018301,3,5.0
15019998,1,5.0
15020560,1,5.0
15020957,1,5.0
15021580,1,4.5
15022190,1,5.0
15023569,1,4.5
15025817,1,5.0
15025818,2,4.5
15028396,1,5.0
15029212,1,5.0
15030818,1,5.0
15032021,1,5.0
15032507,1,5.0
15033088,1,5.0
15033287,1,5.0
15034264,1,5.0
15034665,2,4.5
15036037,1,5.0
15036132,1,5.0
15036580,1,4.5
15040322,1,5.0
15046888,1,5.0
15048012,1,5.0
15048576,1,4.5
15049097,1,4.5
15050093,1,5.0
15050787,1,4.5
15051671,1,5.0
15054054,1,5.0
15054075,1,5.0
15054652,1,4.5
15055442,1,4.5
15057495,1,4.5
15058787,1,4.5
15059037,1,4.5
15060269,1,5.0
15060701,1,5.0
15060997,1,5.0
15063899,1,5.0
15063900,2,4.5
15066285,1,5.0
15067142,1,5.0
15067143,2,5.0
15068150,1,5.0
15068626,1,5.0
15068847,1,5.0
15069173,1,5.0
15069949,1,4.5
15070583,1,5.0
15070775,1,4.5
15071749,1,5.0
15073547,1,4.5
15074385,1,5.0
15075730,1,5.0
15078358,2,5.0
15078700,3,5.0
15079679,1,5.0
15082046,1,5.0
15082864,1,5.0
15083277,1,5.0
15083580,1,5.0
15083838,1,5.0
15084945,3,5.0
15085358,1,4.5
15085927,1,5.0
15087531,1,5.0
15089054,3,5.0
15089254,1,5.0
15090133,1,5.0
15092478,1,5.0
15093373,1,5.0
15093772,3,5.0
15093952,1,5.0
15094054,1,5.0
15094462,1,5.0
15094871,1,5.0
15095842,1,5.0
15098122,1,5.0
15098230,1,5.0
15098941,1,4.5
15099135,1,5.0
15099185,1,5.0
15099478,1,5.0
15100630,1,5.0
15100717,1,5.0
15102229,2,5.0
15104513,1,5.0
15104972,1,5.0
15105551,1,5.0
15106269,1,4.5
15108970,1,5.0
15109955,1,5.0
15110835,1,5.0
15110836,2,4.5
15112437,1,5.0
15112677,2,5.0
15112958,1,5.0
15114204,1,5.0
15114813,1,5.0
15119658,1,4.5
15123780,1,5.0
15124879,1,5.0
15125033,1,5.0
15125796,1,5.0
15127381,1,5.0
15127382,2,4.5
15128478,1,4.5
15128942,1,5.0
15128943,3,5.0
15130095,1,4.5
15131279,1,5.0
15132158,2,5.0
15132806,2,5.0
15133152,1,4.5
15133389,1,5.0
15134064,2,5.0
15134575,1,5.0
15136322,1,5.0
15136427,1,5.0
15136893,1,5.0
15138260,1,5.0
15139588,1,5.0
15139954,1,5.0
15140165,1,5.0
15140631,1,5.0
15141268,1,5.0
15141270,3,4.5
15141575,1,5.0
15141828,1,5.0
15143571,1,5.0
15145148,2,5.0
15146093,1,5.0
15147619,1,5.0
15147703,1,4.5
15147932,2,5.0
15150732,1,5.0
15151224,1,5.0
15151870,1,4.5
15158767,2,5.0
15158949,2,5.0
15159674,1,4.5
15160328,1,5.0
15162074,1,4.5
15163905,1,4.5
15164441,1,4.5
15165668,1,4.5
15165695,1,4.5
15166117,1,5.0
15166533,1,5.0
15167940,1,4.5
15168747,1,5.0
15168886,1,5.0
15170057,2,5.0
15170109,1,5.0
15170252,2,4.5
15171643,1,5.0
15172885,1,5.0
15175016,1,5.0
15176015,1,4.5
15176075,1,5.0
15177096,1,5.0
15178603,1,5.0
15178998,1,4.5
15180536,1,5.0
15181599,1,4.5
15182412,1,5.0
15182476,1,5.0
15183706,2,5.0
15183913,1,5.0
15185137,1,5.0
15186377,3,5.0
15188049,1,5.0
15188383,1,4.5
15189554,1,4.5
15190146,1,4.5
15190781,1,5.0
15192395,1,4.5
15192397,3,4.5
15194375,1,4.5
15195312,1,5.0
15196636,1,4.5
15201442,2,5.0
15202614,1,5.0
15203575,1,5.0
15204224,1,4.5
15204710,1,5.0
15206541,1,5.0
15206977,1,4.5
15208257,1,5.0
15208423,1,5.0
15208516,1,5.0
15208655,2,4.5
15211576,1,5.0
15211843,1,5.0
15211885,1,4.5
15212795,1,4.5
15213613,1,5.0
15214559,3,5.0
15214875,1,4.5
15215415,1,4.5
15216572,1,5.0
15217939,1,5.0
15217940,2,4.5
15219391,1,5.0
15221548,1,5.0
15225512,1,5.0
15225759,2,5.0
15226035,1,5.0
15227434,1,5.0
15228753,2,5.0
15229605,2,4.5
15230499,1,5.0
15232855,2,5.0
15233129,1,4.5
15235098,1,5.0
15235736,1,4.5
15235937,1,5.0
15235939,3,5.0
15236705,1,5.0
15236706,3,5.0
15236726,1,5.0
15238231,1,5.0
15240790,1,4.5
15241145,1,4.5
15241955,1,5.0
15243214,2,4.5
15243492,1,5.0
15245595,1,4.5
15247342,2,5.0
15251028,1,4.5
15251246,1,5.0
15254923,1,5.0
15255150,1,4.5
15256984,1,5.0
15257058,1,5.0
15257131,2,5.0
15259088,1,4.5
15263710,1,4.5
15264725,2,5.0
15266208,1,4.5
15266648,1,5.0
15266649,2,5.0
15266650,3,5.0
15268172,1,5.0
15268318,1,4.5
15268431,1,5.0
15268432,2,5.0
15268787,1,5.0
15272333,1,5.0
15272869,2,4.5
15274552,1,5.0
15274821,1,5.0
15275925,3,5.0
15277189,1,5.0
15277950,3,4.5
15282082,1,4.5
15283590,1,5.0
15284569,1,5.0
15284668,1,5.0
15285253,1,5.0
15285468,1,4.5
15286665,1,4.5
15288585,1,5.0
15289988,1,5.0
15290376,1,5.0
15295432,1,4.5
15295433,2,4.5
15298419,1,5.0
15302247,1,4.5
15303329,1,5.0
15304684,3,5.0
15305839,1,5.0
15305840,2,4.5
15306565,1,5.0
15306892,1,5.0
15306893,2,4.5
15308003,1,5.0
15308861,2,5.0
15309970,1,5.0
15312350,1,5.0
15312844,1,5.0
15313206,1,5.0
15315521,1,4.5
15316280,1,4.5
15316671,1,5.0
15316816,1,5.0
15317198,1,4.5
15319521,1,4.5
15320203,1,5.0
15321244,1,4.5
15322428,1,4.5
15326117,1,5.0
15326154,1,5.0
15326155,2,4.5
15326447,1,4.5
15326672,1,4.5
15328722,1,5.0
15329334,1,5.0
15330343,1,5.0
15330669,2,5.0
15332252,1,4.5
15333962,1,5.0
15334176,1,4.5
15334629,1,5.0
15334630,2,5.0
15336511,1,4.5
15340763,1,5.0
15340857,2,4.5
15341969,1,4.5
15343265,1,5.0
15343266,2,5.0
15345825,1,4.5
15345932,1,5.0
15346324,1,5.0
15346698,1,5.0
15347075,1,5.0
15347903,1,5.0
15349012,1,5.0
15349013,2,4.5
15352280,2,5.0
15354396,1,5.0
15354904,1,5.0
15359499,1,4.5
15362469,2,5.0
15365666,2,5.0
15368397,1,5.0
15368436,1,5.0
15370996,1,5.0
15371199,2,5.0
15372030,3,5.0
15372224,1,5.0
15372846,1,5.0
15373619,1,5.0
15374271,1,5.0
15374734,1,4.5
15377589,1,5.0
15380582,1,5.0
15380583,2,5.0
15385231,2,5.0
15385330,1,5.0
15385983,1,4.5
15386572,1,5.0
15386785,1,5.0
15387973,1,5.0
15387974,3,5.0
15390306,1,5.0
15390307,2,5.0
15390336,1,4.5
15390402,1,4.5
15391300,1,5.0
15391325,1,5.0
15392345,1,4.5
15393549,1,5.0
15394680,1,5.0
15395224,1,4.5
15402360,1,5.0
15407624,1,5.0
15407653,1,5.0
15409951,1,4.5
15410024,3,4.5
15410909,1,4.5
15410954,1,5.0
15415121,1,5.0
15415369,1,5.0
15415371,3,5.0
15415403,1,5.0
15417030,3,5.0
15419333,1,4.5
15419644,1,4.5
15422269,1,5.0
15422298,1,5.0
15424575,1,5.0
15425604,1,4.5
15425756,1,5.0
15426631,1,4.5
15427078,1,5.0
15429768,2,4.5
15430234,2,5.0
15430693,1,5.0
15430784,1,5.0
15433531,1,5.0
15434268,1,4.5
15435140,1,5.0
15435482,1,4.5
15435955,1,5.0
15437038,1,5.0
15437039,2,5.0
15437236,2,5.0
15438419,1,5.0
15439878,1,5.0
15440102,1,5.0
15441010,1,5.0
15442059,1,5.0
15443687,1,4.5
15444766,1,4.5
15447066,1,5.0
15447068,3,4.5
15447304,1,5.0
15450068,1,5.0
15450759,1,5.0
15452500,1,5.0
15452696,1,5.0
15453095,1,5.0
15454663,1,5.0
15455943,1,4.5
15460047,1,5.0
15460143,1,5.0
15463977,1,5.0
15463978,2,5.0
15465389,1,5.0
15466297,1,5.0
15466366,1,5.0
15468705,1,5.0
15471070,1,5.0
15471583,1,5.0
15472696,1,4.5
15473947,1,5.0
15478850,1,5.0
15479309,2,5.0
15483132,1,5.0
15485094,1,4.5
15488444,1,4.5
15488979,1,5.0
15489695,1,4.5
15493091,1,5.0
15493498,1,4.5
15494517,1,4.5
15496735,1,5.0
15497837,1,5.0
15498541,1,5.0
15500028,1,5.0
15500920,1,5.0
15500921,2,5.0
15501780,1,4.5
15502792,1,5.0
15504498,3,5.0
15505749,1,5.0
15506396,1,4.5
15506750,2,5.0
15506885,1,5.0
15508419,1,5.0
15510468,2,5.0
15510904,1,5.0
15510953,1,5.0
15510998,1,4.5
15515003,1,5.0
15515232,1,5.0
15516961,1,4.5
15517568,1,5.0
15517641,1,4.5
15521198,1,5.0
15522594,1,4.5
15524258,1,4.5
15524397,1,5.0
15524425,2,5.0
15524643,2,5.0
15525148,1,4.5
15525745,1,4.5
15527275,2,5.0
15527508,1,4.5
15529139,1,5.0
15531825,1,4.5
15532462,1,4.5
15532875,2,4.5
15534376,1,5.0
15534579,2,5.0
15535224,1,4.5
15536382,1,4.5
15536689,1,5.0
15537687,1,5.0
15537753,1,4.5
15539851,1,5.0
15542875,1,5.0
15542987,1,5.0
15543396,1,4.5
15543714,2,5.0
15544453,1,4.5
15544546,1,5.0
15544843,1,5.0
15548919,1,5.0
15550704,2,5.0
15552646,1,5.0
15557262,1,5.0
15558613,1,5.0
15558709,1,5.0
15559297,1,5.0
15562613,1,5.0
15565095,1,5.0
15565096,2,4.5
15565808,1,4.5
15567453,2,5.0
15567657,1,4.5
15568322,1,4.5
15569177,3,5.0
15569949,3,5.0
15570982,1,5.0
15571692,1,4.5
15571879,1,5.0
15573050,1,4.5
15573836,1,4.5
15574571,1,5.0
15574572,2,5.0
15574971,1,5.0
15574972,3,5.0
15576058,1,5.0
15578600,1,5.0
15578707,1,5.0
15579297,1,4.5
15579756,1,5.0
15580180,1,5.0
15580858,1,5.0
15581086,1,4.5
15582270,1,5.0
15582271,2,5.0
15582630,1,5.0
15583921,1,4.5
15584862,1,5.0
15586304,1,5.0
15589542,2,4.5
15590069,1,4.5
15590669,1,5.0
15590940,3,5.0
15591116,1,5.0
15591117,2,5.0
15593776,1,5.0
15595348,1,5.0
15599410,1,5.0
15599985,1,5.0
15600008,1,5.0
15603877,1,4.5
15606825,1,5.0
15606826,2,5.0
15613309,1,5.0
15613480,1,5.0
15615891,1,4.5
15616623,1,4.5
15616903,1,4.5
15618906,2,4.5
15619065,1,4.5
15619609,3,5.0
15620054,3,5.0
15620256,1,5.0
15620257,3,5.0
15621093,1,4.5
15621509,1,5.0
15622211,1,4.5
15622835,1,5.0
15625362,1,5.0
15625363,2,5.0
15627802,2,5.0
15628084,3,5.0
15628279,1,4.5
15628602,1,5.0
15632839,1,5.0
15632944,2,5.0
15633286,1,5.0
15633473,1,5.0
15634246,1,5.0
15635852,1,5.0
15635909,1,5.0
15636888,1,5.0
15637008,1,5.0
15637823,1,5.0
15638763,1,4.5
15640136,3,5.0
15643665,1,5.0
15646526,1,5.0
15647807,1,4.5
15649939,1,4.5
15652590,2,5.0
15654185,2,5.0
15657208,1,4.5
15657551,1,5.0
15658838,1,4.5
15660272,1,5.0
15661126,3,5.0
15661203,1,5.0
15663833,1,5.0
15664531,3,5.0
15665529,1,5.0
15665579,1,4.5
15670949,1,4.5
15670983,1,4.5
15671621,1,4.5
15672352,1,5.0
15672576,2,4.5
15672684,1,5.0
15674801,2,5.0
15674802,3,5.0
15681114,1,5.0
15681141,1,5.0
15682110,3,5.0
15683014,1,5.0
15683266,1,5.0
15686158,1,5.0
15686344,1,4.5
15687087,1,5.0
15688201,2,5.0
15689039,1,5.0
15690179,1,5.0
15690677,1,5.0
15690702,1,5.0
15690703,2,5.0
15691240,1,5.0
15692284,1,4.5
15695168,1,5.0
15695196,1,4.5
15695676,3,5.0
15696329,1,5.0
15697126,1,5.0
15697227,1,5.0
15697297,1,5.0
15697785,1,4.5
15698527,1,5.0
15698701,1,5.0
15698749,1,5.0
15700459,1,5.0
15700530,1,4.5
15700934,1,5.0
15705469,1,5.0
15705988,1,5.0
15706992,1,5.0
15708255,1,5.0
15709223,2,5.0
15710046,1,4.5
15710454,1,5.0
15716924,1,5.0
15716966,1,5.0
15717918,1,5.0
15717919,2,5.0
15718011,2,5.0
15718360,1,5.0
15718404,1,5.0
15719121,1,4.5
15722252,1,5.0
15722365,1,4.5
15724277,1,5.0
15724644,1,5.0
15725035,1,5.0
15725036,2,5.0
15725147,1,5.0
15726136,1,5.0
15730563,1,5.0
15731431,1,5.0
15732152,3,5.0
15733721,1,5.0
15738331,1,4.5
15738803,1,4.5
15739222,1,5.0
15739587,1,5.0
15739796,1,5.0
15740578,1,5.0
15743176,1,5.0
15745652,1,5.0
15745696,1,5.0
15746292,1,5.0
15746580,1,5.0
15749811,3,5.0
15749953,1,5.0
15749998,1,5.0
15753849,1,5.0
15754115,1,4.5
15755111,1,4.5
15757092,1,5.0
15758274,1,5.0
15758427,1,5.0
15758573,1,4.5
15759197,3,5.0
15759670,1,5.0
15760029,1,5.0
15760434,1,5.0
15760435,2,5.0
15761173,1,5.0
15765700,1,5.0
15765701,3,5.0
15766135,1,5.0
15766427,1,4.5
15768908,1,5.0
15770163,1,5.0
15773652,1,4.5
15773698,1,5.0
15775124,1,5.0
15775168,1,5.0
15775233,1,5.0
15777322,1,4.5
15778671,1,5.0
15779459,1,4.5
15781179,1,5.0
15781229,2,4.5
15785140,1,4.5
15785667,1,5.0
15786965,1,5.0
15788302,1,4.5
15789056,1,4.5
15789257,1,5.0
15789258,2,5.0
15789790,1,4.5
15790701,2,5.0
15791166,1,5.0
15791742,2,4.5
15792193,1,5.0
15792936,1,5.0
15793303,1,5.0
15793631,2,4.5
15795069,1,5.0
15795335,3,5.0
15797390,1,5.0
15797825,1,5.0
15798797,1,4.5
15802898,1,5.0
15803560,1,5.0
15804187,1,4.5
15804554,1,4.5
15805246,1,5.0
15805482,1,5.0
15805883,1,5.0
15806927,1,5.0
15806967,1,4.5
15808772,1,5.0
15809699,1,5.0
15810045,1,5.0
15810120,1,4.5
15812332,1,5.0
15814503,1,5.0
15815300,1,5.0
15818316,2,4.5
15819528,1,4.5
15819648,2,5.0
15819984,1,5.0
15819986,3,5.0
15821607,1,5.0
15821747,1,5.0
15821955,1,5.0
15823555,3,5.0
15824616,1,5.0
15828208,1,5.0
15830518,2,4.5
15830800,1,5.0
15831200,1,5.0
15832078,1,4.5
15832079,2,5.0
15832757,1,5.0
15833459,1,5.0
15835119,1,5.0
15835247,2,5.0
15838187,1,5.0
15838382,1,5.0
15840908,1,5.0
15842660,1,5.0
15842881,1,5.0
15843262,2,5.0
15843346,1,4.5
15843368,1,5.0
15843638,1,5.0
15844757,1,4.5
15845102,1,5.0
15845261,1,5.0
15845916,1,5.0
15847260,1,5.0
15847751,1,4.5
15852210,1,5.0
15852380,1,5.0
15852939,1,5.0
15853806,1,5.0
15855520,1,5.0
15856408,1,4.5
15856815,1,5.0
15856863,1,4.5
15858206,1,5.0
15861532,1,4.5
15862887,1,5.0
15863489,1,4.5
15865779,3,5.0
15865858,1,5.0
15865931,1,4.5
15866371,1,5.0
15867624,1,5.0
15868472,1,4.5
15869152,1,5.0
15869833,1,5.0
15872059,1,5.0
15872364,1,5.0
15873091,1,5.0
15873953,1,5.0
15874146,1,5.0
15875458,1,5.0
15876270,1,4.5
15877386,1,5.0
15880012,2,5.0
15880718,1,5.0
15882318,1,4.5
15884501,1,4.5
15885052,1,5.0
15886724,1,4.5
15890132,1,5.0
15890133,2,4.5
15891704,1,5.0
15892550,1,4.5
15894255,1,5.0
15894479,1,5.0
15896810,1,5.0
15897903,1,5.0
15898128,1,4.5
15898181,1,4.5
15899172,1,5.0
15902352,1,5.0
15902353,2,5.0
15902500,1,4.5
15903947,2,5.0
15904492,1,5.0
15904875,3,5.0
15904921,2,4.5
15905632,1,5.0
15908710,1,5.0
15908929,3,5.0
15909538,1,4.5
15910206,1,5.0
15910812,1,5.0
15912634,1,5.0
15913583,1,5.0
15913659,1,5.0
15913917,1,5.0
15914420,1,5.0
15914711,2,5.0
15916803,2,5.0
15917054,2,4.5
15917746,1,5.0
15917853,1,5.0
15917878,1,4.5
15920696,2,5.0
15921995,1,5.0
15923208,1,5.0
15924103,2,5.0
15927810,1,5.0
15928516,1,5.0
15928564,1,4.5
15929460,1,5.0
15931963,1,5.0
15934655,1,5.0
15936730,1,4.5
15937313,1,5.0
15939578,1,4.5
15942040,1,4.5
15942256,1,5.0
15946071,1,4.5
15946449,1,5.0
15947002,1,5.0
15947078,1,4.5
15947450,1,5.0
15948841,1,5.0
15950892,2,5.0
15951232,2,5.0
15951300,3,5.0
15951566,1,4.5
15956393,1,5.0
15957082,1,5.0
15957795,1,5.0
15957853,1,5.0
15958356,2,4.5
15958484,1,4.5
15959283,1,4.5
15959539,1,5.0
15960213,3,5.0
15960839,1,4.5
15961291,2,5.0
15961408,1,5.0
15961460,1,5.0
15962329,1,5.0
15962330,2,5.0
15962808,1,5.0
15963156,2,5.0
15963971,1,5.0
15965551,1,5.0
15966174,1,5.0
15966365,1,4.5
15967487,1,5.0
15967748,1,5.0
15968445,1,4.5
15969253,1,4.5
15970084,1,5.0
15971696,1,5.0
15972444,1,5.0
15973863,1,5.0
15974550,1,5.0
15978723,1,4.5
15985540,3,5.0
15987900,1,5.0
15988079,1,5.0
15992023,1,5.0
15992243,1,5.0
15992245,3,5.0
15992414,1,5.0
15994403,1,5.0
15995454,3,4.5
15995788,1,5.0
15998508,1,5.0
15999023,1,4.5
16000361,3,5.0
16000888,1,5.0
16001860,1,5.0
16002979,1,5.0
16002980,2,5.0
16003045,1,5.0
16003225,1,5.0
16003657,1,4.5
16003782,1,5.0
16003823,1,5.0
16006542,1,5.0
16012834,1,5.0
16012835,2,4.5
16014873,1,5.0
16014929,1,5.0
16014972,1,5.0
16016169,1,5.0
16017354,1,5.0
16017356,3,5.0
16017710,1,5.0
16017758,1,4.5
16019786,1,5.0
16022434,1,4.5
16022692,1,5.0
16022693,2,5.0
16025068,1,5.0
16025416,1,5.0
16026317,1,5.0
16026318,2,4.5
16030283,1,5.0
16030784,1,4.5
16031050,1,5.0
16031768,1,5.0
16033086,1,5.0
16033252,1,5.0
16033537,1,5.0
16034434,1,5.0
16035837,1,5.0
16039504,1,5.0
16041531,1,5.0
16042378,1,4.5
16045596,1,4.5
16045984,1,5.0
16047762,1,5.0
16048067,1,4.5
16048668,1,4.5
16049996,1,5.0
16050100,1,5.0
16052052,1,5.0
16054607,3,5.0
16055010,1,4.5
16056617,1,4.5
16056985,1,5.0
16057604,1,5.0
16057725,2,4.5
16059184,1,5.0
16060340,1,4.5
16060864,1,5.0
16061325,1,5.0
16062479,1,5.0
16067559,1,5.0
16067752,1,5.0
16069395,1,5.0
16071486,1,5.0
16071691,1,5.0
16071995,1,4.5
16073368,2,5.0
16075096,1,4.5
16075654,1,4.5
16076490,1,5.0
16077031,1,4.5
16077257,1,5.0
16078839,1,5.0
16079524,1,4.5
16081172,1,5.0
16081239,1,5.0
16081659,1,5.0
16083827,2,5.0
16084601,1,5.0
16085109,1,5.0
16089647,1,4.5
16090087,1,4.5
16090216,1,5.0
16090313,1,5.0
16092117,1,5.0
16094647,1,5.0
16095118,1,5.0
16095302,1,5.0
16096288,1,5.0
16096531,1,4.5
16096796,1,5.0
16096797,2,5.0
16097144,1,5.0
16100441,1,5.0
16100442,2,4.5
16103619,1,5.0
16103737,1,5.0
16104016,1,4.5
16105187,1,5.0
16105792,1,5.0
16108863,2,5.0
16110775,1,5.0
16113999,2,5.0
16114784,1,5.0
16114909,2,5.0
16116467,1,5.0
16117540,1,5.0
16118492,1,5.0
16118493,3,5.0
16118639,1,5.0
16119882,1,5.0
16120480,1,4.5
16121561,1,5.0
16124761,1,5.0
16125397,1,4.5
16126265,1,4.5
16126976,1,4.5
16127381,1,4.5
16127567,2,5.0
16127652,1,4.5
16130893,1,5.0
16130920,1,5.0
16133075,1,5.0
16134608,1,4.5
16135944,2,5.0
16136546,2,5.0
16136935,1,5.0
16137601,1,5.0
16140357,1,5.0
16140969,2,5.0
16141252,2,5.0
16141412,1,5.0
16142503,1,5.0
16142545,1,5.0
16142595,1,5.0
16143542,1,5.0
16143692,1,5.0
16143693,2,5.0
16145142,1,5.0
16145383,1,5.0
16147299,1,5.0
16147337,1,4.5
16149164,1,4.5
16150054,1,4.5
16150055,2,4.5
16150137,1,4.5
16150290,1,5.0
16154291,1,5.0
16154334,1,5.0
16154882,1,5.0
16154883,2,5.0
16155950,1,5.0
16156165,2,4.5
16157068,1,5.0
16157903,2,4.5
16158512,1,5.0
16161138,1,5.0
16163975,3,5.0
16164062,1,4.5
16164242,1,4.5
16165793,3,5.0
16166587,1,5.0
16167554,1,5.0
16168914,1,5.0
16169220,1,5.0
16169445,1,5.0
16170367,3,5.0
16171092,1,4.5
